p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ISG15	4.36010385093817e-84	1.24806330611969	0.363	0.203	6.95087755916564e-80
LIMD2	3.88636832530738e-83	-0.507355178538047	0.652	0.8	6.19564838420503e-79
TNFRSF1B	4.65965258950251e-83	1.20070915983825	0.308	0.152	7.4284181581849e-79
SNHG8	8.16790490229716e-83	-0.881718270404758	0.257	0.439	1.30212739952421e-78
ZFAS1	4.52342996314341e-82	-0.702533115602662	0.372	0.558	7.21125204724322e-78
FYB1	1.1186588120791e-81	-0.54805468820741	0.648	0.794	1.78336587821651e-77
BEX2	1.45914530816463e-81	-1.77394431713663	0.051	0.17	2.32616945027605e-77
LINC01550	1.51178838110211e-81	-1.80482451556491	0.052	0.173	2.41009303715299e-77
TBCB	3.42642978302343e-81	0.932028993066042	0.457	0.297	5.46241436009595e-77
ATP5F1E	4.41991074546078e-81	0.400766839092825	0.904	0.866	7.04622171041357e-77
APOBEC3C	5.65054964081777e-81	1.84469812605875	0.196	0.07	9.00810623739168e-77
PMAIP1	7.7666369199355e-81	2.03668077366501	0.181	0.06	1.23815725777612e-76
C6orf48	1.13579041814108e-80	-1.32614143999642	0.102	0.246	1.81067708460051e-76
UBL5	1.63741992380338e-80	0.712766457603366	0.619	0.489	2.61037484252735e-76
TRG-AS1	1.9866955694389e-80	2.05807356278433	0.166	0.05	3.1671900767995e-76
ATP2B4	4.39303796048741e-80	1.64554227178512	0.206	0.077	7.00338111660903e-76
RNASET2	7.83229251352525e-80	-0.764650541341701	0.342	0.529	1.2486240725062e-75
NCF1	8.08619273156728e-80	-1.62408865395587	0.058	0.182	1.28910084526646e-75
PRKCB	2.77373800246763e-79	1.5261924464623	0.222	0.089	4.4218931235339e-75
PFDN5	5.12146853660124e-79	-0.327798946593024	0.903	0.943	8.16464514104969e-75
PLAC8	6.71021279231461e-79	1.03539687309393	0.417	0.261	1.0697421233508e-74
RSL1D1	3.41696497912534e-78	-0.795489994265631	0.284	0.466	5.44732556972162e-74
HLA-F	1.12433327942485e-77	0.81273541812145	0.542	0.401	1.79241211405909e-73
PSMB10	6.19661017106487e-77	0.799059272415693	0.536	0.396	9.87863593471162e-73
BIRC3	3.13748410264189e-76	-1.4890405100848	0.082	0.213	5.0017771564317e-72
AOAH	3.53410869151396e-76	2.45672780273405	0.12	0.025	5.63407607601156e-72
RNF167	5.19647902962887e-76	0.947959962677749	0.443	0.292	8.28422686903435e-72
TESPA1	2.80999725605277e-75	-1.37686553214967	0.091	0.224	4.47969762559933e-71
COX7C	3.97244975673001e-75	-0.419275614813886	0.783	0.868	6.33287940217898e-71
NFATC2	8.40153450257257e-75	1.39146362214463	0.257	0.121	1.33937263040012e-70
RPL31	1.61759194353746e-74	-0.34352304506243	0.87	0.929	2.57876507638742e-70
CHRM3-AS2	2.06995542883998e-74	-2.56369007420673	0.018	0.106	3.29992294465669e-70
ANXA4	2.80416139855474e-74	2.15604553942189	0.138	0.036	4.47039410157597e-70
UBA52	3.24313497865331e-74	-0.279407016296407	0.939	0.967	5.17020578296911e-70
PTPN4	5.46851384023082e-74	1.18690401479907	0.299	0.154	8.71790476409598e-70
TSEN54	6.07321351429281e-74	1.46024043225288	0.239	0.107	9.6819169844856e-70
SUB1	7.38710273236955e-74	0.62369034249862	0.664	0.545	1.17765191759435e-69
SYTL3	1.68036740421373e-73	1.45761638083726	0.225	0.095	2.67884171579752e-69
EIF2S3	2.42473366546976e-73	-0.805346935317297	0.278	0.448	3.8655104094919e-69
TPM4	6.65667197063401e-73	1.33344235102728	0.268	0.131	1.06120664555847e-68
CD3E	1.14719618766766e-72	0.312814361284852	0.947	0.935	1.82886016237978e-68
ARHGDIB	1.19811721424256e-72	0.314875683181349	0.942	0.927	1.91003846294549e-68
MT-CO2	2.14138552700274e-72	0.327379074604258	0.991	0.988	3.41379680714777e-68
SNX9	3.63859931009089e-72	-2.21030848933564	0.029	0.124	5.8006550201469e-68
ATP6V0E1	8.07238531187182e-72	0.714046299214689	0.586	0.453	1.28689966641861e-67
IFITM3	1.25174721594912e-71	1.03422329679463	0.45	0.312	1.99553541166609e-67
POMP	1.45504075593478e-71	1.01016087575821	0.38	0.233	2.31962597311122e-67
YWHAB	1.63395806522457e-71	0.472881979755444	0.802	0.716	2.60485594758101e-67
RGCC	9.7833981806754e-71	-1.06769601499939	0.139	0.286	1.55966933796327e-66
LRRFIP1	1.0696310028657e-70	0.760711521872398	0.562	0.426	1.7052057447685e-66
IKZF3	2.08525863532758e-70	1.2736344835541	0.239	0.108	3.32431931643923e-66
TOMM7	2.59507648202109e-70	-0.383158492711138	0.797	0.883	4.13707092763803e-66
HNRNPA1	3.67812608718029e-70	-0.351234069834785	0.835	0.903	5.86366860818282e-66
IRF1	6.95173277556878e-70	0.895738904160848	0.449	0.298	1.10824523908118e-65
GNG5	9.94333384858588e-70	0.74817168513806	0.534	0.396	1.58516628214156e-65
ARAP2	4.04618460155139e-69	1.64621714034609	0.18	0.067	6.45042749179322e-65
GPR183	8.56538033246469e-69	-1.39969865695113	0.067	0.183	1.36549293260152e-64
BACH2	9.86899670083479e-69	-2.72122108431703	0.019	0.101	1.57331545404708e-64
CLEC2B	1.76077482712117e-68	0.938929136672795	0.419	0.276	2.80702722939658e-64
ANP32B	2.17315203037167e-68	-0.537294626224467	0.507	0.665	3.46443896681852e-64
BIN2	2.82896642411425e-68	0.694182940010412	0.578	0.456	4.50993827332294e-64
FUT11	2.87227308771397e-68	2.2074942070956	0.116	0.027	4.57897775643361e-64
B4GALT1	3.25561504142119e-68	1.51858995755519	0.187	0.072	5.19010149903366e-64
ELOB	3.31777589213257e-68	0.565741099813032	0.678	0.576	5.28919832723774e-64
TMBIM6	3.7093075034419e-68	0.565674131540357	0.694	0.592	5.91337802198707e-64
SDF2L1	5.08216659568962e-68	1.29934339271684	0.272	0.139	8.10198998684839e-64
FBLN5	7.98457950171118e-68	-2.18194065357867	0.024	0.111	1.2729016641628e-63
PGAM1	8.42035084147565e-68	0.88151192726979	0.443	0.302	1.34237233114805e-63
TAP1	1.02450625823063e-67	0.948798972616705	0.406	0.265	1.63326787687128e-63
THOC3	1.32567611861726e-67	-1.24687846266219	0.098	0.226	2.11339286829964e-63
FKBP11	6.61213936018038e-67	1.10688335008501	0.312	0.172	1.05410725679996e-62
MIEN1	1.77287340619773e-66	1.02879444000114	0.33	0.189	2.82631478416043e-62
MFSD10	3.04925705970409e-66	1.1725283467453	0.299	0.166	4.86112560458027e-62
TMEM50A	7.34293839922315e-66	0.749046633301729	0.522	0.398	1.17061123960415e-61
ZBTB38	9.87925036276565e-66	1.36483776668135	0.244	0.119	1.5749500928321e-61
SRP14	1.00489712416524e-65	0.411932371172528	0.833	0.792	1.60200699534422e-61
MRPL10	3.11910188089472e-65	1.4496178745849	0.21	0.091	4.97247221852236e-61
OSTF1	3.34301785078284e-65	0.916272525910339	0.422	0.285	5.32943905771801e-61
MT-ND5	3.48746585814421e-65	0.512365520165719	0.818	0.768	5.55971807105349e-61
ANXA5	4.79796277852495e-65	0.94658729424704	0.374	0.233	7.64891226152448e-61
TSPAN32	3.37268716683897e-64	1.54429624862987	0.184	0.073	5.37673788137468e-60
SYTL2	4.07948648663344e-63	2.14700851917264	0.112	0.027	6.50351735699103e-59
TSPAN2	1.02672364733314e-62	2.17789543906603	0.109	0.026	1.63680283857849e-58
NDFIP1	3.16236557146144e-62	-0.662022685514139	0.404	0.556	5.04144319402383e-58
CCNH	1.18239817477686e-61	0.942787530482065	0.4	0.265	1.88497917022927e-57
FAM49B	3.60931371431042e-61	0.934228019896059	0.379	0.245	5.75396792335367e-57
LINC01871	4.22914043641018e-61	2.18541964931348	0.102	0.023	6.74209568372511e-57
ALKBH7	6.30057156003582e-61	-0.789921966661663	0.252	0.407	1.00443711810091e-56
GLIPR1	6.72751963598522e-61	0.932489933284822	0.334	0.197	1.07250118036876e-56
IL2RB	6.87546235728777e-61	1.8069842389803	0.126	0.037	1.09608620899882e-56
SMDT1	1.69725510526874e-60	-0.616915094561199	0.439	0.59	2.70576408881943e-56
MAML2	2.37613424830418e-60	-1.63140011909274	0.057	0.158	3.78803321864653e-56
HSP90B1	2.81397138114047e-60	0.585520946546962	0.63	0.516	4.48603317581414e-56
CD247	5.21304518879879e-60	0.689121528998162	0.552	0.431	8.31063663998304e-56
RPS20	6.37716204554674e-60	-0.395915795698	0.745	0.833	1.01664717330106e-55
SCP2	7.02985621508232e-60	1.00898095000107	0.353	0.225	1.12069967780842e-55
BCL2L1	9.6918682302899e-60	1.78550873632861	0.146	0.05	1.54507763327282e-55
PTPRE	1.12014318418528e-59	1.67786475543789	0.136	0.044	1.78573226422817e-55
PRR13	7.54677256020801e-59	0.533122142099414	0.685	0.584	1.20310648154836e-54
AC119396.1	9.66199162765787e-59	-1.00077857076546	0.135	0.266	1.54031470528122e-54
HLA-DRA	1.03009320959601e-58	1.72888104800931	0.164	0.064	1.64217459473796e-54
PSMA7	1.23250891773637e-58	0.603341125870457	0.624	0.519	1.96486571665532e-54
C11orf21	1.86884708893172e-58	1.84751125065688	0.133	0.043	2.97931602917495e-54
RPL26	2.57475492243176e-58	-0.303212816108767	0.897	0.944	4.10467429734071e-54
CEP78	1.1246563075602e-57	1.84598264848466	0.128	0.04	1.79292708551247e-53
DNPH1	1.42427125109032e-57	-1.26193850743129	0.074	0.182	2.27057322848819e-53
CD58	3.11034900733383e-57	1.71299462419777	0.131	0.042	4.95851838749159e-53
CHCHD2	3.36943401602345e-57	0.438071038922484	0.784	0.712	5.37155170834459e-53
CALM2	4.01510059443254e-57	0.649445029782839	0.552	0.428	6.40087336764436e-53
NDUFB7	5.11456002467473e-57	0.853586885191422	0.402	0.273	8.15363159133646e-53
PARP8	1.38487806815234e-56	1.05364351674169	0.274	0.152	2.20777261624845e-52
MARCKSL1	1.43653567514725e-56	-0.995976570963017	0.144	0.273	2.29012517331975e-52
FBXW5	3.43898661925425e-56	1.03021072641793	0.323	0.198	5.48243246841512e-52
DIAPH1	3.64102536162573e-56	1.2067004098111	0.241	0.126	5.80452263150374e-52
RIC3	4.40346949715795e-56	-1.52063350598648	0.051	0.145	7.0200110723692e-52
WDR1	4.84294109369662e-56	0.737039031023071	0.478	0.354	7.72061669157116e-52
R3HDM4	4.89684983060586e-56	-0.795392832360896	0.201	0.343	7.80655799995186e-52
PVT1	5.37742510476278e-56	-2.02868990610848	0.025	0.102	8.57269110201282e-52
PPP3CC	9.260237270904e-56	0.90200552046236	0.371	0.243	1.47626702572752e-51
PYCARD	9.70786404023194e-56	1.03727921032747	0.307	0.182	1.54762768529378e-51
DYNLL1	1.51685870091817e-55	0.915995092089037	0.383	0.256	2.41817614100374e-51
SESN3	2.31207964505645e-55	-1.68386373502984	0.045	0.135	3.685917370149e-51
ITGA4	4.31891905645974e-55	0.684812536184852	0.404	0.261	6.88522075980812e-51
RORA	7.50156680857364e-55	0.972023177007981	0.323	0.197	1.19589978062281e-50
MTPN	9.61630938660912e-55	0.92892033764757	0.36	0.236	1.53303204241323e-50
CAPZB	9.89787267063832e-55	0.475260986637492	0.703	0.613	1.57791886115316e-50
JAZF1	1.35764631511125e-54	1.89559016805064	0.112	0.032	2.16435975555035e-50
IMPDH2	1.83432805898112e-54	-0.964896483852412	0.122	0.245	2.92428579162771e-50
RNPEPL1	2.14786570318079e-54	1.35521418446121	0.199	0.094	3.42412750401082e-50
EBP	2.40589598309116e-54	1.31238372148671	0.203	0.096	3.83547937624393e-50
CD226	3.07809268164586e-54	1.37892858783571	0.176	0.075	4.90709535307983e-50
RAB27A	3.37278067280377e-54	1.54414644487702	0.154	0.06	5.37688694858377e-50
PPDPF	4.31631203270991e-54	0.354981442003009	0.9	0.869	6.88106464254613e-50
SELPLG	9.23256931654313e-54	0.587656557692042	0.576	0.461	1.47185620044331e-49
CALHM2	1.10611768907657e-53	1.72202158309218	0.124	0.041	1.76337281992587e-49
PTPN7	2.11887340471758e-53	1.18671445673373	0.227	0.115	3.37790798180077e-49
HSPA5	2.17847507767768e-53	0.562234428570948	0.584	0.478	3.47292496883376e-49
KRTCAP2	2.80273879715845e-53	0.598814351885072	0.596	0.486	4.46812619043001e-49
IDH2	2.87319679335099e-53	1.02591546412769	0.319	0.198	4.58045032796015e-49
IFI27L2	3.76389908982861e-53	1.19258040479894	0.243	0.13	6.00040792900477e-49
ZBP1	4.51211219568324e-53	1.6088192261787	0.144	0.053	7.19320926235822e-49
TYROBP	4.72101309054251e-53	2.30619744570932	0.14	0.052	7.52623906894288e-49
COX6A1	5.62079967132757e-53	0.494096460646077	0.678	0.59	8.96067883603041e-49
PDIA6	1.04407346820464e-52	0.865730656331252	0.348	0.224	1.66446192301184e-48
CYB561D2	1.23773216968121e-52	1.31317166697883	0.191	0.088	1.97319262490579e-48
EMB	2.44227489084447e-52	0.946262080255301	0.354	0.233	3.89347463098426e-48
WDR83OS	2.8760955152019e-52	0.671901420932623	0.499	0.374	4.58507147033488e-48
ITGA6	5.92135604367917e-52	-1.45662660414012	0.051	0.14	9.43982580483333e-48
ARHGDIA	1.21214671335371e-51	0.667843338790473	0.52	0.409	1.93240429042848e-47
PABPC4	1.5975957947862e-51	-1.02179513695359	0.107	0.22	2.54688721604816e-47
SLC25A6	1.63383336753299e-51	-0.35676455637115	0.75	0.839	2.60465715452109e-47
RPS19	2.02231006613344e-51	-0.132345478049748	0.995	0.996	3.22396670742993e-47
DRAP1	2.51982207720472e-51	0.647820279149112	0.539	0.426	4.01710035547976e-47
PLEKHB1	2.89110786649711e-51	-1.4213376359121	0.046	0.133	4.60900416076969e-47
PPP1R2	3.50727003903831e-51	-0.632591192530372	0.316	0.464	5.59128989623488e-47
SSR4	4.07659104528508e-51	0.484055118266289	0.7	0.623	6.49890144439347e-47
RAB37	4.353434776168e-51	1.45136328147136	0.174	0.077	6.94024572016703e-47
GNB2	5.65555625540155e-51	0.647911019298943	0.544	0.436	9.01608778236116e-47
RPL36A	6.38758341423903e-51	-0.456566925234087	0.606	0.722	1.01830854789799e-46
COX4I1	3.27282687718765e-50	-0.281639642447702	0.878	0.923	5.21754060761255e-46
IFI6	5.09738916415888e-50	1.17534529758099	0.314	0.198	8.12625780550209e-46
EIF3F	7.18275144766155e-50	-0.392917440621352	0.65	0.761	1.1450742357862e-45
RGS19	1.11788770526324e-49	0.885462798887859	0.36	0.243	1.78213657973066e-45
ZAP70	1.68988931766466e-49	0.678507227312627	0.496	0.387	2.69402155022099e-45
ARL6IP5	1.79500267395745e-49	0.448279552258464	0.694	0.61	2.86159326282296e-45
BCAP31	2.31983968793595e-49	0.647727512260308	0.515	0.408	3.69828843050749e-45
TNFSF8	2.70876240339518e-49	-1.74286800935412	0.033	0.108	4.3183090234926e-45
PEPD	4.28853213629127e-49	1.19919215305994	0.224	0.12	6.83677793167554e-45
TMED9	4.71971037128868e-49	0.803098291125321	0.38	0.262	7.52416227390841e-45
STK10	5.34039939339265e-49	1.0063798113584	0.238	0.128	8.51366471294657e-45
GPX4	7.61089374252352e-49	-0.517905999323817	0.438	0.58	1.2133286804331e-44
LGALS3BP	8.38947002983827e-49	-1.36856502677257	0.049	0.134	1.33744931215682e-44
RASAL3	8.70450531009605e-49	0.857945818042457	0.342	0.223	1.38767223653551e-44
C12orf57	1.40629358369382e-48	-0.382994975198812	0.753	0.843	2.24191323112469e-44
PPA1	1.60387499390934e-48	-0.738974360539983	0.217	0.351	2.55689751529027e-44
TMEM204	2.04214269286958e-48	-1.12919451638993	0.076	0.172	3.25558388097268e-44
CFLAR	2.18994009063977e-48	0.862904384195842	0.342	0.224	3.49120249249792e-44
P4HB	2.49993688326445e-48	0.688499384499966	0.476	0.364	3.98539937930019e-44
MLLT3	2.90709032804034e-48	-1.14537430924261	0.091	0.194	4.63448340096192e-44
CASP1	4.00130495175742e-48	1.1235578614555	0.243	0.135	6.37888035409167e-44
BRK1	4.58566977180657e-48	0.684724317954822	0.453	0.34	7.31047475021403e-44
NBPF15	5.17336059980428e-48	-1.61751414813775	0.037	0.113	8.24737146820798e-44
NSA2	7.36620050350135e-48	-0.525079750474212	0.43	0.576	1.17431968426819e-43
CXCR3	8.67450851453296e-48	1.18821456105305	0.157	0.065	1.38289014738684e-43
MGAT4A	8.72488705693206e-48	-0.726890323983389	0.238	0.37	1.39092149461611e-43
THEMIS	1.02747361157767e-47	1.16574441212308	0.215	0.114	1.63799843157712e-43
CFAP36	1.10546593386114e-47	-1.36258339235153	0.062	0.151	1.76233379176143e-43
ARHGAP15	1.26554897691116e-47	-0.632845006276437	0.322	0.463	2.01753817899177e-43
SELENOT	2.77047137678731e-47	0.922560963965743	0.306	0.193	4.41668546887433e-43
DUSP23	5.9632960469864e-47	1.32897788451969	0.166	0.075	9.50668655810572e-43
FERMT3	8.71979438051427e-47	0.851693684122784	0.335	0.219	1.39010962014159e-42
TRAPPC1	1.00844807044708e-46	0.615608491230244	0.502	0.386	1.60766791390674e-42
TTC39C	1.38008775300625e-46	-0.853465853979823	0.182	0.302	2.20013589584257e-42
PSMB6	1.91453641356342e-46	0.761712314339258	0.402	0.29	3.05215395050281e-42
RAB1B	4.46749134567956e-46	0.807525153935055	0.347	0.23	7.12207470328236e-42
MGST3	4.5231708585133e-46	0.832134572759521	0.365	0.251	7.21083898264191e-42
PTMA	7.04352804309599e-46	-0.169536190755107	0.989	0.992	1.12287924063036e-41
BCL2	7.10474743186222e-46	-0.927098296955916	0.139	0.253	1.13263883558748e-41
USP10	1.16894556770861e-45	-1.18240602122836	0.084	0.179	1.86353302404107e-41
AKAP13	1.89445014656882e-45	0.795022375099478	0.357	0.24	3.02013242366002e-41
PAG1	1.97119611394523e-45	-1.09890747654857	0.091	0.191	3.14248084485148e-41
ARL4C	2.6372193041839e-45	0.658006847147907	0.46	0.343	4.20425501472998e-41
UBE2L6	5.7020401883238e-45	0.741026669223736	0.409	0.298	9.09019246822581e-41
RPL37A	8.86041291544072e-45	-0.23681369210313	0.922	0.952	1.41252702697956e-40
SHISA5	1.54128591775648e-44	0.609979751574802	0.514	0.413	2.45711801008737e-40
EZR	1.99843953028631e-44	0.674474074440249	0.426	0.31	3.18591229918244e-40
COX8A	2.13340321261565e-44	0.576866638949613	0.573	0.48	3.40107140155188e-40
CORO1B	3.03958857001474e-44	-0.728021626434604	0.229	0.355	4.8457120983175e-40
PSMB8	3.25636535916359e-44	0.591883540495579	0.528	0.423	5.19129765557859e-40
SLC7A6	3.850930671922e-44	-1.64770668427078	0.039	0.112	6.13915367717805e-40
HSPD1	4.20784724602228e-44	-0.732247620284078	0.231	0.36	6.70815007960871e-40
PSMB3	4.22613673133197e-44	0.682661151210016	0.454	0.343	6.73730717708943e-40
SUN2	7.14714399049396e-44	0.783513588459571	0.381	0.267	1.13939769496455e-39
BEX4	1.09070527503764e-43	-1.17967019890368	0.066	0.153	1.738802349465e-39
HLA-DQB1	1.76690335574038e-43	1.54212355598319	0.142	0.06	2.81679732972131e-39
PRELID1	2.17650772348815e-43	0.646352775308874	0.474	0.371	3.46978861278482e-39
ARF6	3.46885362036987e-43	0.925627507315105	0.287	0.18	5.53004644159364e-39
AC243960.1	3.95074443039428e-43	-0.718233585977315	0.217	0.343	6.29827677093456e-39
PTP4A2	5.20528526750672e-43	0.882876075568278	0.327	0.219	8.29826577345921e-39
PCED1B	1.05604943212087e-42	-1.07722093694571	0.109	0.208	1.68355400468709e-38
NAP1L1	1.10947332514774e-42	-0.519954488563143	0.346	0.485	1.76872237495052e-38
OXA1L	1.87447369925535e-42	-0.661591798985416	0.219	0.345	2.98828597135288e-38
SLC25A20	2.0767218044671e-42	1.65479929028201	0.112	0.041	3.31070990068145e-38
CAPG	4.09101292144462e-42	-1.32817519175164	0.04	0.113	6.52189279936701e-38
TOMM20	5.65028419143352e-42	-0.487196001796921	0.4	0.533	9.00768305798332e-38
AC004687.1	5.89607059159016e-42	1.44508991979678	0.132	0.054	9.39951573711303e-38
RPS6KA1	7.00046134326858e-42	1.03949954705952	0.23	0.132	1.11601354734388e-37
ARF1	7.21815630990099e-42	0.52427057576292	0.592	0.513	1.15071847892442e-37
GYG1	8.90450175009725e-42	1.28477410910879	0.161	0.076	1.4195556690005e-37
RHOB	9.02167729077552e-42	1.17651076555979	0.172	0.084	1.43823579369543e-37
PSIP1	1.16089820841335e-41	-0.498210530452234	0.33	0.471	1.85070392385257e-37
MALAT1	1.44009648995694e-41	0.210164698822371	1	1	2.29580182428936e-37
INPP5D	1.70638150731621e-41	1.19228373566162	0.184	0.095	2.72031339896349e-37
TRBC1	2.42565165208003e-41	0.747531924861152	0.431	0.328	3.86697386374599e-37
SYPL1	2.5824886841323e-41	-0.965353802772854	0.089	0.182	4.11700346024372e-37
JPT1	2.86420688041217e-41	0.842533436844966	0.297	0.19	4.56611860875308e-37
SMIM29	6.05034879516264e-41	1.18946908527995	0.186	0.096	9.64546604924829e-37
NCR3	6.16141305749807e-41	1.60003880570582	0.114	0.043	9.82252469626343e-37
A1BG	6.84759924871442e-41	-1.37880177763466	0.04	0.111	1.09164427223005e-36
PBXIP1	7.00224685368783e-41	-0.642073964004966	0.254	0.382	1.11629819341491e-36
IQGAP2	7.33040685215302e-41	1.19936753312824	0.183	0.094	1.16861346037023e-36
RPL17	7.78690005726057e-41	-0.479307860963273	0.439	0.571	1.24138760712848e-36
CDKN1B	9.69102581371866e-41	-0.771945231090916	0.171	0.285	1.54494333522303e-36
UTRN	1.09986241862121e-40	0.912102001224249	0.267	0.166	1.75340066776593e-36
PDK1	1.25398304968857e-40	-1.64574928999484	0.034	0.1	1.99909977781352e-36
RAB5IF	1.43629375067978e-40	0.89834412701321	0.26	0.156	2.28973949733371e-36
SELENOS	1.59576277117253e-40	1.14496002053942	0.201	0.11	2.54396500980325e-36
PCBP2	2.06036553329786e-40	-0.249389045125337	0.852	0.913	3.28463473318345e-36
CARD16	2.06832371448157e-40	0.790637664212176	0.335	0.225	3.29732166562652e-36
CYLD	2.22378481116129e-40	-0.832301708176318	0.15	0.257	3.54515774595333e-36
NECAP2	5.92795151014346e-40	-0.747074552497478	0.154	0.264	9.4503402974707e-36
RHOH	5.99543834966345e-40	-0.629228221089143	0.26	0.384	9.55792781703347e-36
EIF4B	6.93787658381469e-40	-0.475545559042697	0.422	0.551	1.10603628499174e-35
PTRH1	1.16246104805724e-39	1.64330290265554	0.102	0.036	1.85319540281285e-35
ATP1B3	1.19033113132095e-39	1.3434825410116	0.155	0.074	1.89762588955185e-35
CRIP1	1.87146307301126e-39	0.644628930307203	0.468	0.368	2.98348643099455e-35
UXT	7.53813738224642e-39	-0.424221209877536	0.477	0.605	1.20172986147772e-34
AREG	8.1210051951976e-39	-1.55759888506407	0.035	0.1	1.2946506482184e-34
VAMP8	2.44681183880076e-38	0.540072526264971	0.536	0.45	3.90070743341617e-34
NDUFB10	2.60910713249518e-38	0.616722307664316	0.482	0.388	4.15943859062381e-34
TMEM59	3.36352908185813e-38	0.567293330562219	0.506	0.411	5.36213806229823e-34
SPCS2	4.44990365343221e-38	0.68960844527254	0.406	0.305	7.09403640430164e-34
ARPC5	6.41758427757354e-38	0.541040152853288	0.532	0.443	1.02309128553077e-33
PXN	1.05564194223197e-37	1.08026193343404	0.202	0.113	1.68290438430621e-33
RPS11	1.10921310635791e-37	-0.260445352324492	0.806	0.875	1.76830753415579e-33
ITGB1BP1	1.11873125558828e-37	0.962409968988568	0.228	0.136	1.78348136765883e-33
UBE2E3	1.1478376231477e-37	1.02733071470888	0.207	0.117	1.82988273882206e-33
FAM129A	1.41804668024308e-37	1.3603676182282	0.126	0.054	2.26065001764352e-33
