p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PAXX	1.85203137690252e-79	0.865911102603819	0.547	0.422	2.79415973833283e-75
DHRS7	2.06135216980143e-78	0.985752166409709	0.464	0.329	3.10996201857942e-74
PSME2	2.18355782338387e-78	0.783721183723754	0.627	0.541	3.29433368813924e-74
TNFRSF25	3.44288506752823e-78	-1.79037313794465	0.042	0.154	5.19428070137985e-74
SYTL3	1.92040608756877e-77	1.7004674718358	0.224	0.094	2.89731666431501e-73
CD244	2.21584345058293e-77	2.44184835375063	0.127	0.028	3.34304301389446e-73
BCL2	3.61604483103015e-76	-1.14124979636791	0.1	0.243	5.45552683657518e-72
ITM2C	5.35997630565128e-76	-1.61666374535834	0.034	0.139	8.08659625233609e-72
CAPN2	1.12573740164094e-75	1.12461830900239	0.377	0.234	1.69840001785569e-71
PSMB10	1.49852219552381e-75	0.88924409928933	0.523	0.407	2.26082043638678e-71
SH2D2A	3.14786827446847e-75	1.36253612176472	0.289	0.15	4.74918886569058e-71
COX4I1	3.78758812516412e-75	-0.31544337926641	0.878	0.947	5.71433420443511e-71
MT1E	5.36094558643256e-75	2.6907675568717	0.113	0.022	8.08805860625081e-71
LINC02273	7.55298716520943e-75	-1.78100153306222	0.033	0.136	1.13951917361515e-70
GNPTAB	1.02065360690521e-74	1.78917727157067	0.205	0.083	1.53986009673789e-70
PPA1	5.04141589728569e-74	-0.808435116618373	0.201	0.375	7.60598416423491e-70
SNX9	7.65656636837012e-74	-2.09585248442646	0.021	0.112	1.155146167996e-69
RNF167	9.77313422709692e-73	1.08154649969256	0.419	0.288	1.47447276084211e-68
ANXA4	1.87316944376909e-72	2.13517468018183	0.138	0.038	2.82605073981443e-68
LINC01550	2.39542148986676e-72	-1.430894730554	0.054	0.169	3.61397240176198e-68
CD247	3.63783103747019e-72	0.89175696781478	0.501	0.378	5.48839568623127e-68
NFATC2	7.26267247780173e-72	1.53345425435371	0.237	0.11	1.09571939672595e-67
FAM102A	1.33393825161571e-71	-1.55487320707718	0.039	0.143	2.01251264021262e-67
ZBTB38	1.50626310189414e-71	1.4366029288478	0.26	0.129	2.27249914182768e-67
JAZF1	1.82074347141534e-71	2.42103259665099	0.119	0.027	2.74695567532432e-67
PRR13	5.70551330218011e-71	0.644064462298433	0.669	0.597	8.60790791899913e-67
SIRPG	7.34390906867993e-71	-0.960009538990828	0.096	0.233	1.10797556119174e-66
EEF1D	1.15712827344233e-70	-0.260078648719929	0.941	0.975	1.74575942614244e-66
UXT	1.36621129771787e-70	-0.525141752455298	0.465	0.656	2.06120298486696e-66
PSMA7	3.08197248815008e-70	0.715463197743131	0.61	0.526	4.64977189287203e-66
RNF213	5.08805685263217e-70	0.936947975856832	0.494	0.372	7.67635137356616e-66
REEP5	1.17590290613702e-69	1.13656553590618	0.343	0.206	1.77408471448892e-65
TYROBP	1.86008504376848e-69	1.94974724770988	0.203	0.085	2.8063103055335e-65
MAP3K8	6.84985659643953e-69	1.96446354698722	0.147	0.045	1.03343786470483e-64
CHCHD2	7.03765814864695e-69	0.514414674109709	0.764	0.729	1.06177148488637e-64
PRELID1	1.51350606075952e-68	0.876981621889045	0.497	0.383	2.28342659386789e-64
GNB2	1.8640308658289e-68	0.841119037389801	0.51	0.398	2.81226336727607e-64
RAB29	2.14201389987583e-68	1.19656983439503	0.331	0.197	3.23165637074266e-64
IQGAP1	6.10864520223568e-68	1.17342057539676	0.344	0.21	9.21611301661297e-64
IL6ST	6.46476350367201e-68	-1.33232462612721	0.048	0.156	9.75338869798996e-64
BIN2	7.77940487295236e-68	0.757736322475099	0.58	0.498	1.17367881318232e-63
TMBIM6	9.57799205226687e-68	0.651336570854573	0.656	0.595	1.4450316609255e-63
RAB1B	1.20506356434518e-67	1.10739890154964	0.358	0.226	1.81807939952758e-63
JAKMIP1	1.65736976596447e-67	2.31627620319065	0.109	0.023	2.5004737659106e-63
TXN	3.11274074009997e-67	1.01009685581749	0.392	0.256	4.69619195458883e-63
PLEKHB1	4.40740925660066e-67	-1.51181951128905	0.044	0.147	6.64945834543342e-63
JAML	4.71922863377029e-67	-1.4813054056308	0.04	0.14	7.11990023976923e-63
SHISA5	2.20921253767841e-66	0.858865443328373	0.505	0.399	3.33303895559541e-62
SCP2	3.39175671532844e-66	1.09426309234853	0.358	0.23	5.11714335641602e-62
GZMK	4.84122069228847e-66	1.2356655964517	0.305	0.165	7.30394965845561e-62
HSP90AB1	7.5586019298948e-66	-0.364413721697767	0.716	0.858	1.14036627316323e-61
ARAP2	8.48682644133817e-66	1.62223235788779	0.195	0.081	1.28040750520469e-61
PRKCB	1.05120461368104e-65	1.3893014571056	0.258	0.133	1.58595240066059e-61
COX8A	1.23034507521058e-65	0.78976102641601	0.555	0.471	1.8562216149702e-61
DYNLL1	1.33092584025306e-65	1.11946664001117	0.371	0.244	2.00796781518979e-61
CEP78	1.35536383884996e-65	2.0209296969668	0.144	0.046	2.04483742367293e-61
MCUB	1.52541226748359e-65	-0.60665243749455	0.258	0.444	2.30138948795249e-61
PABPC4	1.6626792984168e-65	-1.07031367819893	0.096	0.226	2.50848425752142e-61
MAML2	2.15011004563122e-65	-1.29909604136289	0.053	0.161	3.24387102584383e-61
LRRFIP1	3.45463211756157e-65	0.822505576748557	0.529	0.425	5.21200347576514e-61
C12orf57	4.13449531873314e-65	-0.418896679884048	0.746	0.863	6.23771308737269e-61
MGAT4A	6.21942501723769e-65	-0.696554485982157	0.232	0.402	9.38324652350651e-61
NDUFB7	9.21445137010649e-65	0.970505476238349	0.42	0.299	1.39018427820797e-60
C1orf162	9.90062928063126e-65	-0.750200153074813	0.154	0.306	1.49370793956884e-60
NSA2	2.7217763827499e-64	-0.568835414495128	0.405	0.592	4.10634402865478e-60
PTP4A2	1.50146206079221e-63	1.11871616473214	0.359	0.232	2.2652558111172e-59
ATP5F1E	2.04179452979329e-63	0.373983670244694	0.891	0.899	3.08045540709913e-59
SLC2A3	2.18004692743403e-63	-0.747366776595864	0.287	0.45	3.28903679941971e-59
FAM49B	2.39185014345564e-63	1.02995808545526	0.396	0.27	3.60858431143153e-59
PCSK1N	2.75496891220553e-63	-1.65832496406365	0.03	0.12	4.15642159784448e-59
BEX2	3.85987136049715e-63	-1.35703433876636	0.052	0.156	5.82338792158206e-59
CD3E	6.27553469467719e-63	0.300062027476251	0.941	0.952	9.46789919385947e-59
RPS11	6.35310260491108e-63	-0.338134279014783	0.793	0.9	9.58492590002935e-59
ARL4C	6.43425723618136e-63	0.832440221748797	0.48	0.354	9.70736389222682e-59
NCF1	7.6664798480849e-63	-1.18847141512283	0.066	0.178	1.15664181468057e-58
RUNX3	1.15342957329297e-62	1.35683785898783	0.261	0.138	1.74017919722711e-58
ARHGDIB	1.23696730559067e-62	0.322500802305429	0.937	0.946	1.86621257394464e-58
MRPL10	4.3044535507933e-62	1.42625441015094	0.223	0.107	6.49412907208186e-58
TMEM50A	4.42319593547239e-62	0.797776611109816	0.507	0.399	6.6732757078472e-58
GLIPR2	4.73951562030812e-62	1.33702250435223	0.264	0.142	7.15050721635886e-58
TMEM204	6.45407662346971e-62	-1.20498240604161	0.058	0.165	9.73726540182876e-58
POMP	1.3832813925032e-61	1.0062929051295	0.378	0.255	2.08695663686958e-57
GAB3	3.52179298984764e-61	2.44229151518569	0.102	0.023	5.31332908378314e-57
PPIA	2.91937025062369e-60	0.336795037478128	0.918	0.925	4.40445389711597e-56
CRIP1	4.16154445034131e-60	0.908158906177842	0.449	0.332	6.27852211222993e-56
HSPD1	7.66186122739261e-60	-0.672828572912893	0.204	0.364	1.15594500337672e-55
MFSD10	9.14324251613192e-60	1.10309226267819	0.327	0.203	1.37944099840882e-55
TBCB	1.28873792754063e-59	0.951460511439916	0.407	0.29	1.94431891128054e-55
RPS20	6.07099948200275e-59	-0.349102488112605	0.744	0.863	9.15931691849755e-55
TRAV1-2	1.0331132798504e-58	-1.51263334147646	0.033	0.119	1.5586580053103e-54
PPP3CC	1.80765014246153e-58	1.05820625785772	0.357	0.235	2.72720176993171e-54
ARHGDIA	5.45577317563843e-58	0.796446976278155	0.5	0.4	8.2311249900857e-54
VCL	5.68415870315467e-58	2.14226878392263	0.115	0.033	8.57569023544946e-54
ITGA4	7.23370606777337e-58	0.892545683077403	0.421	0.297	1.09134923444497e-53
RPL17	7.7741922554432e-58	-0.480183492836129	0.457	0.634	1.17289238557872e-53
RAB27A	9.72181952399246e-58	1.57394688167484	0.183	0.079	1.46673091158474e-53
HSPB1	1.11104626490192e-57	-0.54807038430127	0.297	0.474	1.67623549985752e-53
IL2RB	1.14357641696164e-57	1.59504497860427	0.171	0.07	1.72531374027003e-53
GNG5	1.52808494144754e-57	0.809061704991655	0.494	0.391	2.3054217511619e-53
LINC02084	1.57183894288325e-57	2.12130698994025	0.107	0.027	2.37143341312795e-53
UCP2	1.78302327174266e-57	0.767113762345591	0.587	0.515	2.69004721007815e-53
ELOB	2.0375287294712e-57	0.577030620148809	0.662	0.612	3.0740195941532e-53
SH2D1A	2.15454770698191e-57	1.52095679453626	0.209	0.1	3.2505661255236e-53
FUT11	3.17437054794744e-57	2.16613018857846	0.114	0.033	4.7891728456883e-53
SELPLG	6.13410733175233e-57	0.763633023090011	0.521	0.418	9.25452773141474e-53
RPS29	6.5871552988275e-57	-0.340084784326741	0.822	0.923	9.93804119934105e-53
IFI27L2	1.22203667170745e-56	1.25638044289877	0.257	0.142	1.84368672660503e-52
NAP1L1	1.56088427237832e-56	-0.5340829454656	0.327	0.507	2.35490610173718e-52
PGAM1	3.12021023511577e-56	0.872726516008569	0.423	0.314	4.70746118171916e-52
TAP1	3.17514070552789e-56	0.920491459761793	0.399	0.281	4.79033478242992e-52
CD28	3.33309378123172e-56	-1.59058379107876	0.026	0.106	5.02863858774429e-52
RPL27	5.6846658815201e-56	-0.281532290890162	0.871	0.941	8.57645541544937e-52
VASP	5.82400817164722e-56	1.06899404571276	0.349	0.233	8.78668112856415e-52
CFLAR	9.28891877281228e-56	1.05959739475672	0.333	0.213	1.40141917525419e-51
GRAMD1A	1.09096721678214e-55	-1.03853760961603	0.079	0.189	1.64594223995921e-51
RIC3	1.12469428394753e-55	-1.24138629007066	0.054	0.151	1.69682626619163e-51
WDR1	1.28925333866801e-55	0.859571408623837	0.473	0.378	1.94509651204843e-51
PAG1	2.14192651670218e-55	-0.93812275250225	0.089	0.203	3.23152453574858e-51
TGFB1	2.18527204098689e-55	1.00210635096544	0.348	0.224	3.29691992823691e-51
ATF7IP2	2.57089985147029e-55	-1.10355221387172	0.086	0.197	3.87871660591323e-51
PDK1	4.33009905049404e-55	-1.65102241129278	0.029	0.109	6.53282043748036e-51
APBB1	5.60190921220965e-55	-1.22691487807783	0.061	0.161	8.4516004284607e-51
TOB1	9.19024166061289e-55	-0.799937823317928	0.148	0.282	1.38653175933667e-50
MTSS1	9.88453046275893e-55	2.13311162657337	0.119	0.037	1.49127911091644e-50
MIEN1	2.45423572263842e-54	1.0709748254996	0.308	0.19	3.70270543474458e-50
HMGB1	3.27698769371556e-54	0.467289869842597	0.787	0.758	4.94399133350867e-50
GABARAPL1	7.28012421982993e-54	1.38555292073768	0.206	0.1	1.09835234104574e-49
STMN3	2.40631544747704e-53	-0.877619582262184	0.103	0.221	3.6304081156086e-49
ANXA5	2.70613449009565e-53	0.993452927806824	0.33	0.21	4.08274510520731e-49
S100B	3.39273836674146e-53	-0.925318956425389	0.04	0.126	5.11862437390284e-49
GLUL	3.78735974591696e-53	1.74051045196949	0.14	0.052	5.71398964866492e-49
JPT1	7.96174745446168e-53	1.21369000518753	0.263	0.151	1.20118883845463e-48
CCDC107	8.1438375043312e-53	1.06086404337562	0.319	0.204	1.22866076427845e-48
PSMB8	1.38241879125974e-52	0.763578384983429	0.518	0.441	2.08565523037358e-48
DNPH1	1.46787470265767e-52	-1.01741036851097	0.074	0.178	2.21458256389963e-48
CD7	1.5525829300683e-52	-0.397721185863915	0.609	0.763	2.34238186659404e-48
PTPN7	8.33542310392755e-52	1.31713602938389	0.216	0.11	1.25756528368955e-47
TSEN54	1.22835514787084e-51	1.19202855048356	0.273	0.163	1.85321941159274e-47
CD58	2.0453509714228e-51	1.93253555248643	0.111	0.034	3.08582101058558e-47
UBL5	2.1253628290539e-51	0.601746915363067	0.603	0.53	3.20653490019362e-47
BEX4	3.81441019768791e-51	-0.965259564718808	0.068	0.168	5.75480066525174e-47
AC245014.3	4.26172171364197e-51	-0.832215497825342	0.312	0.462	6.42965954937164e-47
ARHGAP15	4.59770090748456e-51	-0.553301431316052	0.3	0.461	6.93655135912195e-47
ILF3-DT	4.97087590356726e-51	-0.632964798418134	0.206	0.351	7.49956047571192e-47
IRF1	9.59100539455864e-51	0.861175205681935	0.451	0.34	1.44699498387706e-46
ZAP70	1.18240460485394e-50	0.72973598894019	0.522	0.437	1.78389382734313e-46
HLA-DMA	1.41762908531586e-50	1.80492962946879	0.133	0.049	2.13877700101604e-46
FBL	1.44103387119456e-50	-0.540707141985882	0.285	0.446	2.17408780147123e-46
LGALS3BP	2.01700674869828e-50	-1.48510591551625	0.029	0.104	3.0430580817611e-46
RGS3	3.25200431723964e-50	1.90980556657513	0.122	0.042	4.90629891341945e-46
HSPA5	4.93351008537556e-50	0.656936710291204	0.587	0.499	7.44318666580611e-46
SH3BP5	6.27018110177728e-50	1.13750390516819	0.257	0.148	9.45982222825138e-46
APEX1	7.06467650876762e-50	-0.637715795504143	0.209	0.351	1.06584774487777e-45
TRAPPC1	7.73034298899525e-50	0.771776728479856	0.485	0.397	1.16627684674971e-45
ATP6V0E2	2.83750587547525e-49	-0.71919221277456	0.157	0.288	4.28094511432951e-45
ZBP1	3.76506887505831e-49	1.81894365205157	0.133	0.05	5.68035941180047e-45
SEC61B	4.57832203208938e-49	0.665365543287657	0.524	0.429	6.90731444981325e-45
TMEM59	7.38146042720238e-49	0.748371721642135	0.474	0.381	1.11364093465202e-44
UQCRB	8.40115379596527e-49	-0.33265604254934	0.7	0.83	1.26748207319728e-44
FXYD7	9.76419976485696e-49	-1.30149720255698	0.043	0.125	1.47312481852397e-44
TNFSF8	1.05455981672451e-48	-1.52190112190802	0.028	0.101	1.59101439549227e-44
SH3KBP1	1.10054329837039e-48	0.956659279434962	0.36	0.251	1.66038967425141e-44
PTMA	2.26028133538838e-48	-0.171195957639075	0.986	0.997	3.41008645070045e-44
INPP4B	2.41246175971447e-48	-0.76055629086287	0.128	0.248	3.63968105688122e-44
HSP90B1	6.24438485458011e-48	0.557471642071871	0.62	0.546	9.42090343010501e-44
CALM2	6.67188541608184e-48	0.661842262776282	0.536	0.453	1.00658735272427e-43
ITGA6	6.83178903018061e-48	-1.24502039809574	0.041	0.122	1.03071201098335e-43
MACF1	9.0865401117511e-48	1.18425589251142	0.271	0.166	1.37088630665989e-43
SYPL1	1.01333771981179e-47	-0.922543154776377	0.072	0.17	1.52882261788005e-43
BIRC3	1.5804161214527e-47	-1.02341833982531	0.066	0.159	2.38437380243569e-43
PRKAR1B	1.63663349293724e-47	-1.57174558990717	0.03	0.103	2.46918895079442e-43
DIAPH1	3.00927275788813e-47	1.30075059069758	0.222	0.122	4.54008980982583e-43
RNPEPL1	3.10647213070914e-47	1.47882509869664	0.186	0.093	4.68673450360088e-43
ATP6V0E1	3.39655041898099e-47	0.665163342111938	0.541	0.47	5.12437561711661e-43
FOSB	3.64183273740578e-47	-0.560151823505549	0.305	0.455	5.49443305092409e-43
H3F3B	3.9464067343489e-47	0.279833719708099	0.939	0.933	5.95394384011219e-43
ARHGAP25	4.11857916234337e-47	1.29319988150674	0.22	0.12	6.21370038222744e-43
COMMD6	1.4522475826843e-46	-0.317376565200282	0.684	0.822	2.1910059279958e-42
WIPF1	1.95381477362062e-46	0.828822156049467	0.421	0.322	2.94772034896143e-42
IKZF3	2.25924855031862e-46	1.17537758473204	0.267	0.163	3.4085282878657e-42
TMEM106B	7.34477494498171e-46	-0.935797728903965	0.068	0.162	1.10810619594939e-41
SLC25A6	8.02430687561879e-46	-0.293639117409118	0.741	0.857	1.21062717832461e-41
CD320	8.9545560320434e-46	1.26451430322228	0.244	0.143	1.35097386855439e-41
TTC16	1.24534960827418e-45	1.71937211482221	0.126	0.048	1.87885895400326e-41
PSAP	1.25890280066492e-45	0.757945241843517	0.463	0.372	1.89930665536316e-41
PIM1	1.40519897500938e-45	-0.626970094988447	0.286	0.429	2.12002369359664e-41
GYPC	1.47315056071955e-45	-0.417355533144011	0.523	0.681	2.22254225095758e-41
RPS10	1.50556208934312e-45	-0.701725046757028	0.192	0.323	2.27144152419196e-41
BCL2L1	1.59841626800605e-45	1.76743080164681	0.126	0.048	2.41153062354072e-41
THOC3	1.6025094905628e-45	-0.95834629587881	0.081	0.179	2.41770606841209e-41
LST1	1.65777451871759e-45	-1.35554465143219	0.039	0.115	2.50108441638923e-41
TPM4	2.63512931051592e-45	1.3184649527714	0.225	0.127	3.97561959077537e-41
B4GALT1	3.3102939804815e-45	1.44686653827588	0.184	0.092	4.99424052835244e-41
RPL35	5.84175816500584e-45	-0.199035829459897	0.952	0.984	8.8134605435443e-41
IQGAP2	6.84222841769371e-45	1.33314714975669	0.183	0.091	1.03228700137745e-40
AC116366.3	1.17613868907856e-44	1.28946565551334	0.2	0.105	1.77444044021282e-40
CISH	1.3322258712347e-44	-0.897696426823004	0.093	0.193	2.0099291719318e-40
RUNX2	2.51458585167987e-44	-1.26766038967663	0.04	0.115	3.79375567442941e-40
RPS6KA1	2.61015034124017e-44	1.18038507471825	0.235	0.137	3.93793381982904e-40
CDC42EP3	2.72432218685094e-44	1.01862028239203	0.274	0.17	4.11018488330201e-40
YPEL2	3.58001627056974e-44	-1.23855635606005	0.038	0.113	5.40117054740857e-40
PSMB3	3.98393328993508e-44	0.798124176530926	0.442	0.356	6.01056015452505e-40
PSMB6	4.92371460867729e-44	0.850899191089287	0.389	0.295	7.42840823011142e-40
KDSR	6.7291796950252e-44	-0.970784982292273	0.044	0.123	1.01523134058845e-39
TOMM20	6.92783125059089e-44	-0.434706868934392	0.374	0.534	1.04520190077665e-39
TRAT1	7.93730975347277e-44	-0.995037122996171	0.081	0.177	1.19750192250644e-39
CASP1	1.15221767856483e-43	1.11118868044444	0.231	0.132	1.73835081165076e-39
TRIR	1.24616249359319e-43	0.469127579477673	0.704	0.672	1.88008535408405e-39
COX6A1	1.80668513987457e-43	0.499998205458226	0.635	0.586	2.72574587052876e-39
ZNF10	2.04706071189432e-43	-1.30737270710329	0.04	0.114	3.08840049603496e-39
BST2	2.23744747683542e-43	0.788249330620183	0.438	0.346	3.3756370083016e-39
AC243960.1	2.8429460337519e-43	-0.639649029707461	0.177	0.304	4.2891526811215e-39
EIF2A	4.20063972468543e-43	-0.634778586654981	0.137	0.253	6.33750515263291e-39
PITPNA-AS1	6.632833389013e-43	-1.15514743048143	0.051	0.131	1.00069557340039e-38
RAB37	7.15361821034294e-43	1.25321865090785	0.206	0.112	1.07926637939444e-38
FCMR	7.83264512921869e-43	-0.467127933932988	0.324	0.478	1.18171117064522e-38
CCNH	8.75216218050805e-43	0.97135127328972	0.369	0.273	1.32043870817325e-38
DNAJB1	2.31251493869362e-42	-0.348417653397199	0.483	0.65	3.48889128800706e-38
PRKCH	2.40543193110709e-42	0.911795031083654	0.338	0.238	3.62907515446126e-38
SDF2L1	7.44242143050391e-42	1.10879977226331	0.26	0.164	1.12283812122013e-37
CARD16	7.52594850783925e-42	0.852788343118949	0.323	0.219	1.13543985137771e-37
SLAMF6	1.14832809553118e-41	1.41726577307314	0.159	0.076	1.73248259772789e-37
RPL23A	1.37441967044048e-41	-0.163774768187611	0.97	0.991	2.07358695679355e-37
CARS	1.52309432210744e-41	-0.96113316650431	0.091	0.187	2.29789240376349e-37
RHOH	1.79242738812476e-41	-0.501345590607229	0.263	0.404	2.70423520046382e-37
PSTPIP1	2.74457272522818e-41	1.08437520428151	0.246	0.149	4.14073687055176e-37
Z93241.1	3.90674118183857e-41	-0.861505226303733	0.122	0.228	5.89410042103985e-37
EIF4B	4.09963618455526e-41	-0.391357291984227	0.41	0.567	6.18512111163852e-37
PSMA1	4.65668979394013e-41	-0.670057825801157	0.144	0.258	7.02554789211748e-37
FBXW5	4.74534590422125e-41	0.950761926309767	0.303	0.203	7.1593033656986e-37
SLC7A6	5.69003943943652e-41	-1.31303153279562	0.035	0.104	8.58456250227788e-37
HCLS1	1.39438723123347e-40	0.517547452968879	0.638	0.613	2.10371201576193e-36
ARF6	1.45919042791094e-40	1.00093080954684	0.281	0.183	2.20148059858924e-36
CAPG	2.02363822739398e-40	-1.10849462472204	0.036	0.105	3.0530629936693e-36
AKAP13	2.5523931524757e-40	0.899664291877811	0.36	0.263	3.85079554914008e-36
IL10RA	3.17993302553707e-40	0.84960895687911	0.333	0.233	4.79756495562777e-36
DSTN	3.8977115008895e-40	0.959734953235036	0.338	0.247	5.88047734139198e-36
ABHD17A	3.90467052762962e-40	1.3702705454924	0.174	0.09	5.89097642503481e-36
WDR83OS	4.39061714755049e-40	0.617336553490576	0.507	0.431	6.62412409050942e-36
AL138963.3	6.82752159012001e-40	-0.985887170474878	0.095	0.189	1.03006818230141e-35
CAPZB	1.41874441234952e-39	0.457824935842284	0.673	0.652	2.14045969491172e-35
GLIPR1	3.97422083294874e-39	0.873042403744652	0.305	0.205	5.99590697066976e-35
ARF1	4.03782909636054e-39	0.572294964750283	0.564	0.512	6.09187275767915e-35
TUBA1B	4.59762915751732e-39	0.738128526368657	0.518	0.452	6.93644310994638e-35
RHOG	5.64259188033018e-39	0.752223248154504	0.428	0.344	8.51297836985414e-35
ACTR3	5.71044413877372e-39	0.692233464835792	0.516	0.455	8.61534707216792e-35
OSTF1	6.62513739328965e-39	0.792645544513777	0.394	0.307	9.9953447852561e-35
RAB5IF	7.14619192603848e-39	1.01612732932224	0.278	0.183	1.07814597588143e-34
BTN3A2	7.56414562880845e-39	0.901049462322871	0.35	0.259	1.14120265101833e-34
SH3BP2	7.86431213186444e-39	1.69034704360735	0.103	0.038	1.18648877133439e-34
NUCB2	1.1509631069749e-38	-0.504213664762763	0.285	0.421	1.73645803949302e-34
PPP4C	1.17319143180804e-38	0.92325727270506	0.328	0.237	1.76999391316879e-34
MYBL1	1.73236317380846e-38	1.5254848757669	0.113	0.044	2.61361632032483e-34
JUN	3.89240275771269e-38	-0.306591572069948	0.907	0.95	5.87246804056113e-34
NDUFB2	4.18888515102602e-38	0.6287430950175	0.533	0.477	6.31977102735295e-34
TMSB10	5.99050775576221e-38	0.154101311543346	0.995	0.999	9.03787905111845e-34
NDUFB10	1.07977037801335e-37	0.707015808455286	0.469	0.399	1.62904956930874e-33
RNF138	1.09482406685271e-37	-0.746250149532852	0.1	0.195	1.65176106966068e-33
SGTB	1.1539431170436e-37	-1.03210553476862	0.044	0.114	1.74095398068368e-33
ARPC5	1.33598039233658e-37	0.64964500079919	0.509	0.445	2.0155936179182e-33
NAA16	1.40583763299482e-37	-0.813193413322751	0.084	0.172	2.12098723689929e-33
MLLT3	1.49665958939353e-37	-0.715122738785045	0.087	0.178	2.25801032251801e-33
TUBA1A	2.13078463519354e-37	-0.423860424844133	0.508	0.64	3.2147147791165e-33
SIRT2	6.42217583317094e-37	1.32391085910797	0.161	0.082	9.689136679505e-33
VAMP8	7.58749596538649e-37	0.617231040312685	0.516	0.449	1.14472551629786e-32
RPL23	9.51144153810192e-37	-0.305707709403391	0.596	0.733	1.43499118485344e-32
HIST1H4C	1.12682245260431e-36	-0.393039022490894	0.346	0.488	1.70003703424412e-32
RAB9A	1.17108032302852e-36	1.36944187249994	0.146	0.07	1.76680888335312e-32
HMGA1	1.40004928616306e-36	-0.528935018254968	0.165	0.28	2.11225435803421e-32
